id,budget,revenue,release_year,production_companies
87093,10000000,28883511,2014,The Weinstein Company
241254,18000000,266586800,2014,Grindstone Entertainment Group
246080,0,1171559,2014,Cowboy Films
110416,0,857522,2014,Irish Film Board
253980,0,0,2014,Marvel Studios
242095,4000000,600896,2014,Automatik Entertainment
157825,0,0,2014,Why Not Productions
216282,50000000,160602194,2014,New Line Cinema
289720,25000000,0,2014,Media Max Productions
192102,28000000,0,2014,Wonderland Sound and Vision
218836,50000000,151165787,2014,Walt Disney Pictures
252178,0,1625847,2014,Screen Yorkshire
144336,35000000,17508518,2014,Open Road Films
188161,0,0,2014,Media Rights Capital
255157,0,0,2014,Code Entertainment
171372,0,645186,2014,Element Pictures
244506,1000000,0,2014,Gotham Group
136835,13200000,53830415,2014,Sony Pictures
284293,5000000,41797583,2014,Killer Films
256274,5000000,40100000,2014,Legendary Pictures
87492,24000000,12096300,2014,Likely Story
277547,0,0,2014,Wonderland Sound and Vision
226857,20000000,34077920,2014,Universal Pictures
157845,12250000,2295423,2014,Porchlight Films
184098,24000000,70181428,2014,Screen Gems
271674,15000000,9104716,2014,Qwerty Films
192149,0,4507463,2014,Timnick Films
187596,15000000,59209,2014,Lakeshore Entertainment
181886,0,3396726,2014,Rhombus Media
250546,6500000,255273813,2014,New Line Cinema
328763,0,0,2014,FatFree Films
261103,0,0,2014,Zweites Deutsches Fernsehen (ZDF)
100241,65000000,71154592,2014,Lakeshore Entertainment
225565,8000000,26049082,2014,Treehouse Pictures
192132,0,0,2014,Tribeca Film
200505,27000000,28831145,2014,Summit Entertainment
254473,28000000,68896829,2014,Canal+
242224,2000000,6676471,2014,South Australian Film Corporation
226486,20000000,100525432,2014,New Line Cinema
286519,0,0,2014,Informant Media
164251,0,176391,2014,2929 Productions
284689,0,1822250,2014,BBC Films
250066,10000000,0,2014,NGN Productions
169298,3000000,0,2014,Giant Ape Media
244772,0,5284309,2014,Duplass Brothers Productions
260339,0,0,2014,BBC Films
283384,0,0,2014,Darius Films
137321,60000000,30800231,2014,Village Roadshow Pictures
234200,0,7523634,2014,Calamity Films
244264,0,0,2014,Anonymous Content
241848,5000000,2367161,2014,HanWay Films
259611,0,0,2014,MJW Films
238215,0,0,2014,Next Wednesday Productions
188166,0,258384,2014,Film Science
253344,0,0,2014,Irish Dreamtime
256917,22500000,15520023,2014,Hopscotch Features
171424,5000000,6833445,2014,Worldview Entertainment
229297,0,32339326,2014,Perdido Productions
192712,0,0,2014,Distant Horizons
218778,28000000,100654149,2014,Walt Disney Pictures
239678,19800000,41296320,2014,Spring Creek Productions
264656,16000000,2429989,2014,The Javelina Film Company
294652,0,0,2014,Media House Capital
244509,0,427418,2014,Backup Media
146015,0,200406,2014,British Film Institute (BFI)
227783,0,0,2014,Open Road Films
327833,9000000,0,2014,SC Films International
151368,0,0,2014,Wild Bunch
230179,8500000,7500000,2014,Head Gear Films
242076,0,56574,2014,Red Granite Pictures
209451,40000000,67347013,2014,Warner Bros.
222899,12500000,49002684,2014,"Screen Gems, Inc."
198185,25000000,38307627,2014,Walt Disney Pictures
231576,5500000,5483299,2014,Double Feature Films
244539,6700000,1430655,2014,Paper Street Films
240745,0,0,2014,Benaroya Pictures
287587,0,108808,2014,Duplass Brothers Productions
285135,0,0,2014,Cinetel Films
283350,0,37151,2014,Wonderland Sound and Vision
97370,13300000,5380251,2014,Scottish Screen
177494,6000000,3485127,2014,Warner Bros.
254375,0,1124445,2014,Wild Bunch
235260,22000000,67800064,2014,Hearst Entertainment Productions
250657,0,0,2014,Atlas Films
242643,0,4571025,2014,Warner Bros. Animation
242042,6000000,15071,2014,WhiteFlame Productions
217993,3500000,5155325,2014,DC Comics
157834,8500000,770706,2014,Le Pacte
253306,0,0,2014,Semi-Professional
288281,0,0,2014,Reno Productions
232679,15000000,30127963,2014,Mandalay Pictures
260202,0,0,2014,BBC Films
256835,0,0,2014,Pixar Animation Studios
293299,0,0,2014,Walt Disney Animation Studios
270302,0,2146041,2014,HanWay Films
251852,0,0,2014,New Artists Alliance
215211,30000000,0,2014,Gaumont
177047,2000000,48390,2014,Media House Capital
276844,0,0,2014,Head Gear Films
226448,1000000,0,2014,Night and Day Pictures
255268,5500000,0,2014,Silver Nitrate Films
201086,0,0,2014,Big Talk Productions
297596,15000000,0,2014,TinRes Entertainment
193612,200000,17834867,2014,Hammer Film Productions
242310,21000000,0,2014,Hannibal Pictures
157849,15000000,31554855,2014,Senator Film Produktion
284296,0,25434291,2014,Paramount Pictures
239566,0,31911598,2014,Universal Studios
282813,6500000,13865435,2014,Fox International Productions
184346,30000000,0,2014,Jerry Bruckheimer Films
246860,6600000,1554000,2014,Pallas Film
245916,5000000,2450846,2014,The Combine
157832,0,13287735,2014,Octagon Films
273271,0,0,2014,Uncooperative Pictures
245906,0,111996,2014,Lagniappe Films
246741,0,0,2014,Unison Films
276902,5000000,0,2014,Kilburn Media
254191,1000000,9318,2014,Fewlas Entertainment
209276,0,54915,2014,Sigma Films Ltd.
253312,0,0,2014,Rival Pictures
210479,2000000,4635300,2014,IM Global
246400,0,0,2014,British Film Institute (BFI)
227735,36000000,52424533,2014,Alcon Entertainment
206821,0,0,2014,Far Hills Pictures
252830,0,0,2014,Hollywood Media Bridge
152790,0,0,2014,Landscape Entertainment
244536,0,0,2014,IFC Films
288158,1000000,26501323,2014,Vertigo Entertainment
244517,0,169976,2014,Cooper's Town Productions
203834,0,0,2014,Lionsgate
145220,50000000,80383113,2014,Buena Vista
290542,0,11486,2014,DiNovi Pictures
239568,20000000,0,2014,Universal Studios
258750,0,0,2014,Maxam
297608,0,0,2014,Bad Hat Harry Productions
246403,2800000,1826705,2014,Phase 4 Films
243684,0,461162,2014,Paramount Pictures
287426,0,0,2014,Bifrost Pictures
303623,0,0,2014,Home Box Office (HBO)
228496,600000,0,2014,La.Lune Entertainment
276843,0,0,2014,BBC Films
269173,0,0,2014,Unstoppable Entertainment
227300,0,0,2014,Universal Pictures
286521,6000000,1020921,2014,Revelations Entertainment
184345,0,0,2014,Automatik Entertainment
271714,0,28641776,2014,River Road Entertainment
236751,12000000,101332962,2014,TriStar Pictures
251994,5000000,0,2014,Windy Hill Pictures
256474,10000000,0,2014,20th Century Fox Home Entertainment
243568,0,0,2014,PeaceOut Productions
145221,0,0,2014,International Traders
157823,0,0,2014,Film Science
286875,0,0,2014,Arenamedia
242022,0,0,2014,Channel 4 Television Corporation
285733,0,0,2014,Mattel Playground Productions
284294,0,0,2014,KSM Film
293310,0,0,2014,Participant Media
283227,0,0,2014,BBC Films
214314,0,0,2014,Disneynature
272692,0,0,2014,Quickfire Films
287084,0,0,2014,Blumhouse Productions
188207,70000000,61279452,2014,Millennium Films
157851,0,1338365,2014,Integral Film
254474,0,14947,2014,BenderSpink
155084,5000000,0,2014,Sahamongkol Film International
280000,0,0,2014,Thirteen Disciples
253235,30000000,25312387,2014,Castle Rock Entertainment
245700,0,5405500,2014,Film4
258805,0,0,2014,2DS Productions
286873,0,0,2014,Jumping Horse Film
290555,18000000,0,2014,Copperheart Entertainment
313867,0,0,2014,British Broadcasting Corporation (BBC)
255798,0,0,2014,Voltage Pictures
203739,0,0,2014,Kintop Pictures
157829,0,985007,2014,Myriad Pictures
244566,2400000,88273,2014,Abbolita Productions
283686,0,0,2014,Participant Media
245473,0,0,2014,Blondie Girl Productions
250538,0,0,2014,Alcon Entertainment
256731,0,0,2014,Mandalay Vision
312791,3150000,0,2014,Brookstreet Pictures
253272,0,0,2014,Screen Australia
193726,0,7171,2014,Magnet Releasing
248504,0,0,2014,The Asylum
244268,0,2262223,2014,Parts and Labor
267863,0,0,2014,Vertigo Films
52653,0,149337,2014,Exxodus Pictures
230266,5500000,5000000,2014,Maipo Film- og TV Produksjon
261375,0,0,2014,Kanakna Productions
190469,2700000,0,2014,Wellington Films
259018,0,0,2014,Mad Chance
259072,1200000,0,2014,Constantin Film
284537,0,0,2014,Gary Sanchez Productions
312526,0,0,2014,Out of Africa Entertainment
258099,0,0,2014,Coquette Productions
275060,0,0,2014,Myriad Pictures
285843,0,0,2014,Killer Films
250535,0,0,2014,Film i Väst
243531,0,0,2014,Envision Media Arts
277597,0,0,2014,The Asylum
240916,8000000,0,2014,Eagle Vision Inc.
254024,0,0,2014,Revolution Films
239562,0,16337881,2014,Lionsgate
244783,6000000,32251,2014,Worldview Entertainment
250388,0,0,2014,Boll Kino Beteiligungs GmbH & Co. KG
252171,1000000,395000,2014,SpectreVision
253254,0,8251,2014,Fuzzy Logic Pictures
210947,318000,121179,2014,Téléfilm Canada
254263,30000000,0,2014,NEST Family Entertainment
235271,0,0,2014,Lionsgate
241771,7000000,14618727,2014,Relativity Media
259956,0,0,2014,"Bedford Falls Company, The"
299582,0,0,2014,Brad Krevoy Television
141043,0,7176347,2014,BBC Films
298865,0,0,2014,Goldrush Entertainment
266537,0,0,2014,Artemis Film
228358,0,0,2014,Preferred Film & TV
252680,5000000,10429707,2014,TriStar Pictures
251519,0,0,2014,DC Comics
238603,13000000,45300000,2014,Walt Disney Studios Motion Pictures
259963,0,126150,2014,Camellia Entertainment
270938,0,0,2014,Strohberry Films
258086,0,0,2014,Launchpad Productions
275318,0,0,2014,The Asylum
245859,0,0,2014,HanWay Films
256740,3500000,0,2014,NAZZ Productions
249260,0,0,2014,Odyssey Media
215379,0,0,2014,Quickfire Films
293633,2500000,0,2014,Twisted Pictures
297961,0,0,2014,Ostar Productions
248774,0,3123963,2014,Sundial Pictures
292177,0,0,2014,DHX Media
242166,25000000,0,2014,Aldamisa Entertainment
156597,0,0,2014,Serendipity Point Films
313074,0,0,2014,Vertigo Films
275985,0,0,2014,"Asylum, The"
286654,0,0,2014,Arclight Films
238475,0,0,2014,Magnet Releasing
284536,25000000,39171130,2014,Paramount Pictures
257447,0,0,2014,Tapped Pictures
283691,0,0,2014,Scott Free Productions
270005,0,0,2014,Artina Films
254023,2000000,0,2014,Ambi Pictures
208869,10,0,2014,Gateway Films
268060,0,0,2014,Pride of Gypsies
209185,12700000,3430018,2014,Max Films Productions
282041,0,0,2014,Fury Productions
157847,4000000,2365467,2014,Worldview Entertainment
300706,5000000,0,2014,Lost Rhino Films
265016,0,0,2014,Twin Engine Films
146243,0,0,2014,QED International
289314,0,0,2014,Home Box Office (HBO)
254194,0,0,2014,Dark Sky Films
261101,0,0,2014,Bullet Films
253295,0,0,2014,Revelin Studios
82657,0,0,2014,Vertigo Entertainment
287415,1500000,0,2014,Trancas International Films
259954,0,0,2014,IFC Films
94590,325927,0,2014,Cinemassacre
199575,0,0,2014,XYZ Films
174337,0,13769,2014,Schorr Pictures
299939,0,0,2014,Copperheart Entertainment
236399,0,0,2014,Front Street Pictures
279171,0,0,2014,Lifetime Television
271164,0,1009620,2014,City on a Hill Productions
270654,500000,15000000,2014,Benaroya Pictures
206296,0,0,2014,Lucky Monkey Pictures
157099,5000000,75143,2014,Aegis Film Fund
157424,0,0,2014,Indomina Productions
276401,0,0,2014,Myriad Pictures
241843,0,0,2014,SpectreVision
297680,0,0,2014,Lipsync Productions
126172,0,0,2014,WWE Studios
249923,0,0,2014,Straight Up Films
293894,0,0,2014,Lindisfarne SPV1
212231,0,0,2014,Wingman Productions
256687,0,0,2014,Grand Peaks Entertainment
268171,10000000,0,2014,Riverside Entertainment
289727,0,4453524,2014,Castle Rock Entertainment
253849,0,0,2014,Screen Corporation
330115,0,0,2014,Sandbar Pictures
276496,0,0,2014,Four Knights Film
290999,0,0,2014,Guerilla Films
249660,17000000,29789000,2014,Pure Flix Entertainment
302828,0,0,2014,The American Film Company
305091,0,0,2014,Madman Entertainment
99367,0,0,2014,Lionsgate
294308,0,0,2014,WindowLight Pictures
281418,0,0,2014,Yellow Brick Films
299969,0,0,2014,Marvel Studios
290729,0,0,2014,Destination Films
285549,0,0,2014,HorseHead Pictures
259910,0,0,2014,Marvel Studios
267806,0,2756,2014,Bloody Disgusting
276908,0,0,2014,Anonymous Content
242090,0,0,2014,Radius-TWC
289416,0,0,2014,Automatik Entertainment
265010,0,0,2014,The Orchard
276901,0,0,2014,The Collective
257117,0,0,2014,Bluff Road Productions
113833,0,0,2014,Plan B Entertainment
243526,0,0,2014,Snoot Entertainment
79316,7000000,36433975,2014,Twentieth Century Fox Film Corporation
285387,0,0,2014,La Petite Reine
258284,0,0,2014,Likely Story
284284,0,0,2014,Wind Dancer Productions
294093,0,0,2014,Extinct Production
304336,0,0,2014,Imprint Entertainment
276488,0,0,2014,Makar Productions
319389,0,0,2014,Night and Day Pictures
278774,0,0,2014,Muse Entertainment Enterprises
286709,5000000,0,2014,Artfire Films
282672,0,0,2014,Mini Studios
306650,0,0,2014,Head Gear Films
255491,0,0,2014,Bull Market Entertainment
114750,1000000,0,2014,Homegrown Pictures
252102,0,0,2014,Unbound Feet Productions
209269,0,0,2014,Benaroya Pictures
269650,0,0,2014,Stage 6 Films
216580,0,0,2014,Raven Banner Entertainment
114155,0,0,2014,Sovereign Films
259074,0,0,2014,WT Canada Productions
249021,0,0,2014,The Asylum
258893,0,0,2014,WWE Studios
304613,3000000,0,2014,Slaughter FX
269100,0,0,2014,Mediajuice Studios
124470,0,0,2014,Haxan Films
282296,5000000,4013786,2014,BBC Films
293262,0,7205,2014,Focus Features
274820,0,0,2014,One Square Mile Management Company
275619,0,0,2014,The Asylum
244403,5000000,0,2014,Unified Pictures
251232,0,0,2014,Heretic Films
283589,0,0,2014,Fox Star Studios
286548,0,0,2014,SP Entertainments
289394,0,0,2014,A&E Television Networks
200511,0,0,2014,Whitewater Films
214087,0,0,2014,Nord-Ouest Productions
250766,0,0,2014,Film Rites
260001,0,8265,2014,Haven Entertainment
180305,0,0,2014,Blumhouse Productions
254193,0,0,2014,Glass Eye Pix
253251,0,0,2014,Televisión Española (TVE)
289712,0,0,2014,Marc Platt Productions
286668,7000000,0,2014,Steamroller Productions
263855,0,0,2014,National Picture Show Entertainment
243352,0,1156000,2014,Godspeed Pictures
270771,0,0,2014,Federighi Films
249170,0,0,2014,Statement Pictures
225044,0,28208,2014,FJ Productions
244260,0,0,2014,MindSmack Productions
209416,0,0,2014,A&E IndieFilms
250658,0,0,2014,Participant Media
256346,0,0,2014,DreamWorks Animation
262788,6000000,0,2014,Sepia Films
267793,0,0,2014,Cue the Dog Productions
284274,0,0,2014,Marvel Studios
265019,0,0,2014,Present Pictures
263614,0,0,2014,Grain Media
301959,0,0,2014,Sky Movies
287950,0,0,2014,Snowfort Pictures
223954,0,0,2014,Les Films des Tournelles
258193,0,0,2014,Next Entertainment
305127,0,0,2014,Double Edge Films
264170,0,0,2014,DC Comics
256969,0,0,2014,Meteor Film GmbH
213927,0,0,2014,American Cinema International
294741,0,0,2014,Metrodome Distribution
298093,0,0,2014,Wingman Productions
298445,0,0,2014,Double Windsor Films
250574,0,0,2014,Blumhouse Productions
279914,12000000,0,2014,City of Peace Films
261037,2000000,0,2014,Myriad Pictures
277702,0,0,2014,Media House Capital
267480,0,153516,2014,Making Movies Oy
241765,4000000,0,2014,Hollywood Media Bridge
268321,0,0,2014,Sony Pictures Home Entertainment
339992,156660,0,2014,Alive Productions
266040,0,0,2014,Angoa-Agicoa
256690,0,0,2014,KRU Studios
286987,0,0,2014,Schorr Pictures
251321,8000000,53086,2014,Arcadia Motion Pictures
285423,0,0,2014,Universal Pictures
281778,0,0,2014,Arrowstorm Entertainment
260063,0,0,2014,20th Century Fox Home Entertainment
271185,950000,0,2014,Decipher Entertainment
277688,0,0,2014,New Normal Films
197696,0,0,2014,Wild Bunch
262481,0,0,2014,Left Turn Films
256766,6000000,0,2014,Blockade Entertainment
251768,0,0,2014,DC Comics
301056,18,0,2014,BBC Worldwide
146229,6900000,0,2014,Electric City Entertainment
259453,0,0,2014,Tea Shop & Film Company
266102,0,0,2014,Head Gear Films
226140,0,0,2014,LionsGate
266084,0,0,2014,Merlin Films
261820,0,0,2014,Epoch Films
297265,0,0,2014,Baby Cow Productions
317182,0,0,2014,BBC Cymru Wales
248212,0,0,2014,Microwave Film
287524,1,0,2014,Dry County Films
294959,0,0,2014,Sender Films
266353,0,0,2014,Hallmark Hall of Fame Productions
278632,0,2710,2014,Zero Gravity Management
206192,0,0,2014,Julijette
258251,0,0,2014,Mythic International Entertainment
273641,0,0,2014,MTV Films
300467,0,0,2014,Maiden Woods Films
280922,0,0,2014,"Thank You, Brain! Productions"
221667,0,0,2014,EuropaCorp
331727,0,0,2014,Assassin's Fist Limited
244562,0,0,2014,Verisimilitude
288445,0,0,2014,Ruthless Pictures
262840,0,0,2014,Echolands Creative Group
254188,0,0,2014,XYZ Films
290382,0,0,2014,Dolby
253270,0,0,2014,Mad Dog Pictures
280002,0,1169603,2014,Affirm Films
256284,0,0,2014,The Asylum
244580,0,0,2014,Bona Fide Productions
283161,0,0,2014,Ventanarosa Productions
269711,0,0,2014,Alfred Image Works
284711,0,0,2014,New Horizons Picture
262340,5900000,23000000,2014,BBC Films
251736,0,0,2014,Sailor Bear
228108,0,0,2014,Troika Pictures
267804,0,0,2014,France 2 Cinéma
256876,0,0,2014,Russian Film Committee
246743,0,0,2014,Radical Media
282248,500000,0,2014,Shooting Films
222649,0,0,2014,Odd Lot Entertainment
287703,0,0,2014,Edko Films
254772,0,0,2014,Tessalit Productions
277237,0,0,2014,Film4
296626,0,0,2014,HFD Productions
285841,0,0,2014,Melenny Productions
285838,0,0,2014,Independent Edge FIlms
260535,8000000,0,2014,Universal Pictures
279973,0,0,2014,Gradual Elevate Media
274626,0,0,2014,Chiller Films
253287,0,0,2014,Marc Platt Productions
256561,150000,0,2014,Valve
180296,0,0,2014,Lionsgate
288154,1400000,0,2014,Spy Global Media
292985,0,0,2014,American Broadcasting Company (ABC)
274899,0,0,2014,Schorr Pictures
282297,117,0,2014,First Spark Media
272602,0,0,2014,Vanishing Angle
287935,18000000,0,2014,Imagenation Abu Dhabi FZ
300441,0,0,2014,Lifetime
263510,0,0,2014,HighRoad Entertainment
254005,0,0,2014,TLA Releasing
268508,0,0,2014,Halcyon International Pictures
254047,0,0,2014,Freefall Films
409696,0,0,2014,Cartoon Network Studios
