id,budget,revenue,release_year,keywords
2022,50000000,171269535,2002,original
455,3500159,76578641,2002,original
14128,5000000,0,2002,original
2642,60000000,93354918,2002,original
2675,72000000,408247917,2002,original
565,48000000,249348933,2002,original
12536,0,0,2002,original
10229,11000000,41227069,2002,original
8346,5000000,368744044,2002,original
245,27000000,129000000,2002,original
12448,0,0,2002,original
9884,85000000,78382433,2002,original
1817,13000000,97837138,2002,original
201,60000000,67312826,2002,original
7299,20000000,5359645,2002,original
9962,8000000,16856124,2002,original
590,25000000,108846072,2002,original
4147,80000000,181001478,2002,original
818,63000000,296633907,2002,original
9021,65000000,172855065,2002,original
320,46000000,113714830,2002,original
9645,35000000,68349884,2002,original
9637,84000000,275650703,2002,original
10771,0,0,2002,original
9023,80000000,122563539,2002,original
10375,55000000,6416302,2002,original
11013,0,9304609,2002,original
9334,60000000,165333180,2002,original
8427,70000000,33561137,2002,original
1430,4000000,35564473,2002,original
1429,15000000,13060843,2002,original
7090,1300000,447741,2002,original
4614,68,193,2002,original
10590,75000000,114660784,2002,original
9012,5000000,64282312,2002,original
11852,0,35081550,2002,original
1360,12000000,56298474,2002,original
11892,50000000,56714147,2002,original
2757,19000000,32801173,2002,original
11529,30000000,180622424,2002,original
10611,12000000,75781642,2002,original
4911,15000000,9237470,2002,original
2135,80000000,123729176,2002,original
11812,43000000,68696770,2002,original
9027,0,0,2002,original
12100,115000000,77628265,2002,original
8470,36000000,102244770,2002,original
2752,17000000,0,2002,original
2251,50000000,119137784,2002,original
1537,45000000,94935764,2002,original
8051,25000000,17000000,2002,original
8665,100000000,35168966,2002,original
8869,0,0,2002,original
437,0,0,2002,original
11979,35000000,45479110,2002,original
9488,38000000,119723358,2002,original
1957,38000000,51801187,2002,original
10426,20000000,33526835,2002,original
20009,14000000,6413915,2002,original
6020,12000000,0,2002,original
20312,7000000,0,2002,original
1574,45000000,306776732,2002,original
9357,12000000,52223306,2002,original
9280,35000000,16838910,2002,original
13376,0,23833131,2002,original
13536,40000000,22433915,2002,original
9298,0,0,2002,original
11056,0,0,2002,original
6278,60000000,43061982,2002,original
5851,85000000,77741732,2002,original
9296,0,19576023,2002,original
11560,42000000,63781810,2002,original
10592,70000000,32287044,2002,original
2755,30000000,105834556,2002,original
9266,25000000,51842679,2002,original
9573,50000000,26199517,2002,original
2103,47000000,30002758,2002,original
9034,10000000,0,2002,original
9093,35000000,29882645,2002,original
8198,30000000,27674124,2002,original
8094,0,20957001,2002,original
10985,13000000,0,2002,original
2637,32000000,55157539,2002,original
12224,0,0,2002,original
11888,33000000,0,2002,original
10712,13500000,29027914,2002,original
14635,20000000,75597042,2002,original
3132,70000000,65977295,2002,original
14245,5000000,0,2002,original
4912,30000000,33013805,2002,original
1809,4000000,0,2002,original
16077,3000000,0,2002,original
11246,3000000,0,2002,original
14365,0,0,2002,original
10550,70000000,19924033,2002,original
9932,0,0,2002,original
9039,30000000,6916869,2002,original
17774,0,0,2002,original
9689,16000000,0,2002,original
12079,2000000,0,2002,original
15028,26000000,38793283,2002,original
11442,13000000,37664855,2002,original
11468,18000000,676698,2002,original
2017,12000000,0,2002,original
11870,15000000,52970014,2002,original
11362,0,75395048,2002,original
11022,6500000,12633747,2002,original
18221,0,0,2002,original
11535,0,0,2002,original
16028,17000000,0,2002,original
8460,3800000,0,2002,original
9583,27000000,0,2002,original
13435,12500000,23367586,2002,original
14874,0,0,2002,original
2750,0,0,2002,original
9685,9000000,4777465,2002,original
2165,11000000,0,2002,original
12779,10000000,598645,2002,original
9555,0,0,2002,original
9557,20000000,8586376,2002,original
10994,0,0,2002,original
10894,500000,150277,2002,original
17130,12000000,61141030,2002,original
11692,100000000,7103973,2002,original
10955,30000000,0,2002,original
15992,25000000,10719357,2002,original
10575,11000000,0,2002,original
19792,10000000,0,2002,original
27259,0,13102295,2002,original
9613,0,0,2002,original
12576,0,0,2002,original
9533,78000000,209196298,2002,original
13819,0,0,2002,original
12771,29000000,16930185,2002,original
4107,0,773228,2002,original
10052,60000000,52322400,2002,original
13830,200000,0,2002,original
13497,20000000,57588485,2002,original
9026,0,0,2002,original
21972,30000000,0,2002,original
1956,3500000,0,2002,original
14980,0,0,2002,original
7342,0,0,2002,original
13791,0,0,2002,original
10167,13000000,0,2002,original
9260,1200000,0,2002,original
3472,0,0,2002,original
47354,0,0,2002,original
9045,0,0,2002,original
26189,0,0,2002,original
11857,0,0,2002,original
14923,0,0,2002,original
13950,14000000,25482931,2002,original
13437,0,0,2002,original
9544,40000000,18902015,2002,original
21518,0,0,2002,original
25853,0,0,2002,original
14317,35000000,0,2002,original
14112,7000000,2062066,2002,original
13163,0,0,2002,original
9707,1000000,0,2002,original
39227,0,0,2002,original
35696,15600000,0,2002,original
16261,4000000,0,2002,original
9275,55000000,0,2002,original
10726,10000000,0,2002,original
11891,0,0,2002,original
20616,8500000,0,2002,original
23132,0,0,2002,original
16636,0,0,2002,original
12277,25000000,41604473,2002,original
12590,0,605562,2002,original
34081,0,0,2002,original
12577,0,0,2002,original
21189,0,0,2002,original
18602,0,0,2002,original
54005,0,0,2002,original
11458,20000000,0,2002,original
13560,11000000,0,2002,original
8439,0,217201,2002,original
13441,0,1260761,2002,original
54580,4000000,146402,2002,original
16876,0,0,2002,original
10605,0,0,2002,original
12770,0,0,2002,original
10918,0,0,2002,original
13908,0,0,2002,original
1376,0,0,2002,original
13201,0,0,2002,original
25675,0,0,2002,original
14348,0,0,2002,original
30586,0,0,2002,original
29047,40000,1434436,2002,original
680,8000000,213928762,1994,original
278,25000000,28341469,1994,original
13,55000000,677945399,1994,original
8587,45000000,788241776,1994,original
1637,30000000,350448145,1994,original
8467,17000000,247275374,1994,original
36593,30000000,51132598,1994,original
628,60000000,223664608,1994,original
15969,0,0,1994,original
36955,115000000,378882411,1994,original
854,23000000,351583407,1994,original
9359,0,0,1994,original
2164,55000000,196567262,1994,original
9331,62000000,215887717,1994,original
241,34000000,50282766,1994,original
2292,27000,3151130,1994,original
306,50000000,119208989,1994,original
11395,22000000,189833357,1994,original
4476,30000000,160638883,1994,original
178,0,30156002,1994,original
712,6000000,254700832,1994,original
11164,0,45610410,1994,original
10731,45000000,117615211,1994,original
9495,15000000,94000000,1994,original
11011,40000000,0,1994,original
888,46000000,341631208,1994,original
10510,0,46264384,1994,original
193,38000000,120000000,1994,original
3049,15000000,107217396,1994,original
10660,0,0,1994,original
11546,0,126247,1994,original
8984,55000000,214015089,1994,original
6280,60000000,37000000,1994,original
11596,14000000,18090181,1994,original
8850,25000000,48063435,1994,original
1024,5000000,3049135,1994,original
22586,35000000,9771658,1994,original
15139,27000000,13670688,1994,original
11231,12000000,15826984,1994,original
13595,0,0,1994,original
15997,0,0,1994,original
2124,40000000,19726050,1994,original
522,18000000,5887457,1994,original
8831,27000000,101646581,1994,original
12160,63000000,25052000,1994,original
9058,0,0,1994,original
10531,0,0,1994,original
2759,0,0,1994,original
11450,0,0,1994,original
9057,50000000,16478900,1994,original
9905,0,0,1994,original
236,3000000,15119639,1994,original
11667,35000000,99423521,1994,original
2636,45000000,170362582,1994,original
18674,0,0,1994,original
8011,26000000,36800000,1994,original
9624,50000000,49000000,1994,original
24405,0,1596687,1994,original
22059,1500000,0,1994,original
14522,0,0,1994,original
3036,45000000,112006296,1994,original
11858,40000000,24332324,1994,original
26352,10000000,29392418,1994,original
27793,17000000,0,1994,original
3586,15000000,11300653,1994,original
10694,26000000,8009329,1994,original
11934,30000000,0,1994,original
2788,11500000,20079850,1994,original
527,0,2201126,1994,original
10714,0,0,1994,original
11382,0,0,1994,original
35614,23000000,71368,1994,original
6472,20000000,0,1994,original
9587,18000000,0,1994,original
2087,0,0,1994,original
23333,0,0,1994,original
10395,0,0,1994,original
11318,0,0,1994,original
4954,45000000,0,1994,original
20156,0,0,1994,original
20726,0,0,1994,original
24070,15000000,0,1994,original
26203,0,16668552,1994,original
11777,25000000,0,1994,original
48787,0,0,1994,original
8986,0,18137661,1994,original
1945,0,106683817,1994,original
16139,2500000,0,1994,original
12778,0,13145977,1994,original
14275,700000,7830611,1994,original
10464,0,0,1994,original
12475,0,28881266,1994,original
2436,3500000,2341309,1994,original
12280,6000000,0,1994,original
13815,0,0,1994,original
10467,0,0,1994,original
19155,0,763847,1994,original
10872,11000000,11439193,1994,original
11067,0,30626182,1994,original
1702,0,1422749,1994,original
10486,0,0,1994,original
31586,40000000,0,1994,original
15097,0,0,1994,original
18395,0,6841570,1994,original
11593,0,0,1994,original
23719,0,5777916,1994,original
19819,0,0,1994,original
11310,0,0,1994,original
34746,0,0,1994,original
22317,0,0,1994,original
13701,0,0,1994,original
1909,25000000,22200000,1994,original
11853,0,15240435,1994,original
10879,45000000,0,1994,original
10897,0,67308282,1994,original
18009,2000000,2260622,1994,original
17600,200000,0,1994,original
29444,0,0,1994,original
11212,50000000,16671505,1994,original
16780,600000,185898,1994,original
11317,0,0,1994,original
17745,0,0,1994,original
8987,0,0,1994,original
46717,45000000,21355893,1994,original
26261,0,0,1994,original
11248,0,0,1994,original
11592,13000000,7820688,1994,original
16297,0,0,1994,original
18885,0,0,1994,original
10635,0,0,1994,original
25284,2500000,0,1994,original
41582,0,16453258,1994,original
19855,0,0,1994,original
18069,0,0,1994,original
20678,0,0,1994,original
35233,0,0,1994,original
39466,10300000,0,1994,original
56149,0,0,1994,original
34152,0,0,1994,original
12635,0,0,1994,original
26564,0,3174695,1994,original
10448,20000000,305070,1994,original
37404,0,0,1994,original
11795,0,0,1994,original
18837,0,0,1994,original
48232,0,0,1994,original
38940,0,0,1994,original
10450,0,0,1994,original
11010,0,0,1994,original
14237,0,4352094,1994,original
14425,9000000,4350774,1994,original
75834,0,0,1994,original
36614,32,0,1994,original
25645,0,0,1994,original
75826,0,0,1994,original
10449,0,50021959,1994,original
75822,0,0,1994,original
30114,0,0,1994,original
70811,0,0,1994,original
24428,220000000,1519557910,2012,original
52520,70000000,132400000,2012,original
49026,250000000,1081041287,2012,original
68718,100000000,425368238,2012,original
37724,200000000,1108561013,2012,original
49040,130000000,276572938,2012,original
49051,250000000,1017003568,2012,original
70981,130000000,403170142,2012,original
82693,21000000,205738714,2012,original
1930,215000000,752215857,2012,original
62177,185000000,538983207,2012,original
58595,170000000,396600000,2012,original
64688,42000000,201585328,2012,original
87827,120000000,609016565,2012,original
57800,95000000,877244782,2012,original
72105,50000000,549368315,2012,original
75780,60000000,218340595,2012,original
80278,42000000,180274123,2012,original
82690,165000000,471222889,2012,original
114150,17000000,115350426,2012,original
41154,225000000,624026776,2012,original
70160,75000000,691210692,2012,original
64635,125000000,198802074,2012,original
83542,102000000,130482868,2012,original
76163,100000000,312573423,2012,original
82675,45000000,376141306,2012,original
62213,150000000,245527149,2012,original
84892,13000000,33400000,2012,original
68734,44500000,232324128,2012,original
71552,50000000,234989584,2012,original
77930,7000000,167221571,2012,original
22970,30000000,66486080,2012,original
81188,145000000,306941670,2012,original
72570,30000000,196114570,2012,original
72545,79000000,355692760,2012,original
82390,12500000,1353868,2012,original
72331,69000000,112265139,2012,original
123025,3500000,0,2012,original
73723,70000000,348840316,2012,original
83666,16000000,68263166,2012,original
114478,0,0,2012,original
49049,50000000,41037742,2012,original
44833,209000000,303025485,2012,original
80271,11000000,0,2012,original
75258,0,0,2012,original
59962,65000000,0,2012,original
82695,61000000,441809770,2012,original
62764,85000000,183018522,2012,original
49529,260000000,284139100,2012,original
59967,30000000,47042000,2012,original
50620,120000000,829000000,2012,original
97630,40000000,132820716,2012,original
70435,23000000,33372606,2012,original
57165,150000000,301000000,2012,original
85446,33000000,140470746,2012,original
76726,15000000,145000000,2012,original
75674,12000000,81272766,2012,original
76492,85000000,358375603,2012,original
82507,3000000,77712439,2012,original
87826,0,73100172,2012,original
77016,7000000,48126384,2012,original
96724,0,68929150,2012,original
72976,65000000,275293450,2012,original
76494,40000000,79700000,2012,original
77877,25000000,99357138,2012,original
57214,12000000,100000000,2012,original
77866,25000000,63100000,2012,original
111969,0,81071,2012,original
80321,145000000,746921274,2012,original
140420,0,0,2012,original
82633,26000000,53676580,2012,original
79548,0,18100189,2012,original
70436,26000000,29657751,2012,original
80585,75000000,59418613,2012,original
127493,35000000,2106557,2012,original
97434,0,0,2012,original
82684,0,0,2012,original
80035,68000000,68267862,2012,original
72197,60000000,118338361,2012,original
68722,32000000,28258060,2012,original
136911,25000000,0,2012,original
72207,30000000,53909751,2012,original
89492,35000000,88058786,2012,original
81796,20000000,32204030,2012,original
50647,35000000,24159934,2012,original
65086,17000000,127730736,2012,original
62214,39000000,81491068,2012,original
87428,70000000,58058367,2012,original
59961,85000000,208076205,2012,original
82525,45000000,47000000,2012,original
116613,3730500,6294161,2012,original
84199,0,0,2012,original
87502,31000000,161772375,2012,original
49527,42000000,46221189,2012,original
86838,15000000,19422261,2012,original
78698,40000000,24719215,2012,original
86467,9000000,8303261,2012,original
103620,6000000,31081,2012,original
127517,10000000,3428048,2012,original
71668,5000000,8493728,2012,original
112336,0,23570541,2012,original
61012,20000000,52302796,2012,original
64689,15000000,37930465,2012,original
77948,20000000,16863583,2012,original
133121,0,0,2012,original
60599,12000000,35485056,2012,original
68812,20000000,1969193,2012,original
77953,0,104907746,2012,original
90369,0,0,2012,original
60747,65000000,44806783,2012,original
75638,14000000,13551174,2012,original
82696,30000000,114281051,2012,original
97430,15000000,15608545,2012,original
74387,0,6483963,2012,original
102780,0,89237,2012,original
72358,40000000,22044277,2012,original
115290,0,0,2012,original
109099,30000000,0,2012,original
81446,4000000,0,2012,original
87825,0,0,2012,original
81836,17000000,73244881,2012,original
93856,0,18112929,2012,original
112200,0,1065881,2012,original
82505,6900000,0,2012,original
54054,40000000,36893721,2012,based on novel
121826,11000000,59520298,2012,original
84305,26350000,1576687,2012,original
71864,0,51854875,2012,original
103332,0,9128263,2012,original
84178,0,0,2012,original
77174,60000000,107139399,2012,original
82650,22000000,77112176,2012,original
111839,19500000,0,2012,original
121674,0,258656,2012,original
72431,58000000,50365377,2012,original
97051,0,0,2012,original
82679,14000000,11417362,2012,original
77875,35000000,0,2012,original
104755,1500000,1165882,2012,original
119698,0,0,2012,original
49526,35000000,31083599,2012,original
84174,3000000,11947954,2012,original
152581,0,0,2012,original
82687,40000000,41863726,2012,original
113947,1000000,9138338,2012,original
88005,10000000,9636289,2012,original
82881,0,0,2012,original
83686,6000000,13231461,2012,original
106021,12000000,0,2012,original
85373,0,0,2012,original
70667,16600000,0,2012,original
82990,5000000,142817992,2012,original
83770,25000000,8784318,2012,original
122857,11500000,1402307,2012,original
79935,5000000,0,2012,original
135812,5600000,8139,2012,original
125490,2400000,0,2012,original
123105,0,30668,2012,original
92591,0,0,2012,original
93837,0,0,2012,original
89185,0,0,2012,original
91739,0,0,2012,original
110160,9500000,0,2012,original
82618,5000000,0,2012,original
134366,0,0,2012,original
84348,0,100345,2012,original
87504,0,8887603,2012,original
76487,1000000,101758490,2012,original
116979,0,0,2012,original
